Time,Predicted_MHC_Water_Level,CI_Lower,CI_Upper
2023-09-08 14:00:00,1.3639270013858518,1.2149913666870307,1.5128626360846729
2023-09-08 15:00:00,1.3640606274507407,1.2130382267166655,1.515083028184816
2023-09-08 16:00:00,1.364157138625603,1.2076373332438646,1.5206769440073415
2023-09-08 17:00:00,1.3570087255070074,1.1979463558751786,1.516071095138836
2023-09-08 18:00:00,1.3568199809182628,1.1976255845656447,1.516014377270881
2023-09-08 19:00:00,1.3522086190023492,1.2056729010495975,1.498744336955101
2023-09-08 20:00:00,1.3464711560212992,1.2073871679138244,1.485555144128774
2023-09-08 21:00:00,1.3389747142051456,1.2111944408589939,1.4667549875512973
2023-09-08 22:00:00,1.3360938617398763,1.2153333381980074,1.4568543852817453
2023-09-08 23:00:00,1.3442663612964971,1.2204465566612517,1.4680861659317426
2023-09-09 00:00:00,1.3403191049109693,1.2229836432502497,1.457654566571689
2023-09-09 01:00:00,1.3495222718215942,1.2090983154281594,1.489946228215029
2023-09-09 02:00:00,1.4157580544206934,1.2126163797902272,1.6188997290511595
2023-09-09 03:00:00,1.425789409615544,1.2263008366556938,1.625277982575394
2023-09-09 04:00:00,1.4308692663426836,1.2324060724091477,1.6293324602762196
2023-09-09 05:00:00,1.4420932370771302,1.2436176003502584,1.640568873804002
2023-09-09 06:00:00,1.4462496854063096,1.2459681656308979,1.6465312051817214
2023-09-09 07:00:00,1.4322748158588743,1.238412003531155,1.6261376281865936
2023-09-09 08:00:00,1.429197003550793,1.2451090895059964,1.6132849175955897
2023-09-09 09:00:00,1.4232120477836625,1.2366192605895914,1.6098048349777336
2023-09-09 10:00:00,1.4107494944141805,1.2403706180140963,1.5811283708142647
2023-09-09 11:00:00,1.4005632639031251,1.2556885254157195,1.5454380023905308
2023-09-09 12:00:00,1.4003004729306567,1.2551476010028577,1.5454533448584558
2023-09-09 13:00:00,1.3948128514357698,1.243771372164234,1.5458543307073056
2023-09-09 14:00:00,1.3954378649273897,1.2446873190376382,1.5461884108171413
2023-09-09 15:00:00,1.3580446567483164,1.2353277330414576,1.4807615804551753
2023-09-09 16:00:00,1.3635337008932409,1.214146654664425,1.5129207471220567
2023-09-09 17:00:00,1.356303519013083,1.2041639548488787,1.5084430831772873
2023-09-09 18:00:00,1.3540968810583525,1.1964781519128762,1.5117156102038287
2023-09-09 19:00:00,1.356426680425652,1.1968771705913612,1.5159761902599427
2023-09-09 20:00:00,1.3522527964484665,1.2057237954338111,1.498781797463122
2023-09-09 21:00:00,1.3464711560212992,1.2073871679138244,1.485555144128774
2023-09-09 22:00:00,1.3389747142051456,1.2111944408589939,1.4667549875512973
2023-09-09 23:00:00,1.3360938617398763,1.2153333381980074,1.4568543852817453
2023-09-10 00:00:00,1.3349395557747248,1.2180568804399075,1.4518222311095421
